Grid Cell ID,Area,Site (MPA/ REF),Old/New,Lat Center Point,Lon Center Point,Lat 1,Lon 1,Lat 2,Lon 2,Lat 3,Lon 3,Lat 4,Lon 4,Cell Sampled 2017,Cell Sampled 2007,Cell Sampled 2008,Cell Sampled 2009,Cell Sampled 2010,Cell Sampled 2011,Cell Sampled 2012,Cell Sampled 2013,Cell Sampled 2014,Cell Sampled 2015,Cell Sampled 2016,Cell Sampled 2018,Cell Sampled 2019,Cell Sampled 2020,Cell Sampled 2021,Cell Sampled 2022,Cell Sampled 2023,Cell Sampled 2024,Cell Sampled 2025
FN04,FN,REF,,37.71969,-123.04526,37.72194,-123.04810,37.72195,-123.04243,37.71744,-123.04243,37.71744,-123.04810,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
FN05,FN,REF,,37.72062,-123.03882,37.72287,-123.04166,37.72287,-123.03599,37.71836,-123.03598,37.71836,-123.04166,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
FN06,FN,REF,,37.72209,-123.03243,37.72434,-123.03527,37.72435,-123.02960,37.71984,-123.02959,37.71984,-123.03527,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
FN07,FN,REF,,37.71439,-123.04522,37.71664,-123.04806,37.71664,-123.04239,37.71213,-123.04239,37.71213,-123.04806,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
FN08,FN,REF,,37.71540,-123.03897,37.71765,-123.04181,37.71765,-123.03614,37.71314,-123.03614,37.71314,-123.04181,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FN09,FN,REF,,37.71731,-123.03233,37.71956,-123.03517,37.71956,-123.02949,37.71505,-123.02949,37.71505,-123.03517,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
FN10,FN,MPA,,37.70670,-123.01112,37.70895,-123.01396,37.70895,-123.00829,37.70444,-123.00829,37.70444,-123.01396,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
FN11,FN,MPA,,37.70742,-123.00270,37.70967,-123.00553,37.70967,-122.99986,37.70517,-122.99986,37.70517,-123.00553,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FN12,FN,MPA,,37.70122,-122.99525,37.70348,-122.99808,37.70348,-122.99241,37.69897,-122.99241,37.69897,-122.99808,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
FN13,FN,MPA,,37.69532,-123.02901,37.69757,-123.03185,37.69757,-123.02618,37.69307,-123.02617,37.69307,-123.03185,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
FN14,FN,MPA,,37.69038,-123.02728,37.69264,-123.03012,37.69264,-123.02444,37.68813,-123.02444,37.68813,-123.03011,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
FN15,FN,MPA,,37.69041,-123.02108,37.69266,-123.02392,37.69266,-123.01825,37.68815,-123.01825,37.68815,-123.02392,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
FN16,FN,MPA,,37.68887,-123.01494,37.69112,-123.01777,37.69112,-123.01210,37.68661,-123.01210,37.68661,-123.01777,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
FN17,FN,MPA,,37.68576,-123.02381,37.68801,-123.02664,37.68801,-123.02097,37.68350,-123.02097,37.68350,-123.02664,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
FN18,FN,MPA,,37.68385,-123.01761,37.68610,-123.02045,37.68611,-123.01478,37.68160,-123.01478,37.68160,-123.02045,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
FN19,FN,MPA,,37.68127,-123.00836,37.68353,-123.01120,37.68353,-123.00553,37.67902,-123.00553,37.67902,-123.01120,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
FN20,FN,MPA,,37.68098,-123.00103,37.68324,-123.00387,37.68324,-122.99820,37.67873,-122.99820,37.67873,-123.00387,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FN21,FN,MPA,,37.68572,-123.00102,37.68797,-123.00385,37.68797,-122.99818,37.68346,-122.99818,37.68346,-123.00385,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
FN22,FN,MPA,,37.68598,-122.99486,37.68824,-122.99770,37.68824,-122.99203,37.68373,-122.99203,37.68373,-122.99770,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
FNMM,FN,MPA,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FNRR,FN,REF,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LB01,LB,REF,,33.57623,-117.85623,33.57397,-117.85846,33.57850,-117.85846,33.57850,-117.85399,33.57397,-117.85399,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LB02,LB,REF,,33.56376,-117.83770,33.56149,-117.83993,33.56601,-117.83993,33.56601,-117.83546,33.56149,-117.83546,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LB03,LB,MPA,,33.53890,-117.79230,33.53664,-117.79453,33.54116,-117.79453,33.54116,-117.79006,33.53664,-117.79006,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LB04,LB,MPA,,33.53563,-117.78326,33.53337,-117.78549,33.53789,-117.78549,33.53789,-117.78102,33.53337,-117.78102,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LB05,LB,MPA,,33.53111,-117.78085,33.52885,-117.78309,33.53337,-117.78309,33.53337,-117.77862,33.52885,-117.77862,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LBMM,LB,MPA,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LBRR,LB,REF,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LJ01,LJ,REF,,32.84926,-117.29939,32.84707,-117.30214,32.85159,-117.30198,32.85146,-117.29665,32.84694,-117.29680,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
LJ02,LJ,REF,,32.84415,-117.30743,32.84196,-117.31017,32.84647,-117.31002,32.84634,-117.30469,32.84183,-117.30484,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
LJ03,LJ,REF,,32.84446,-117.30121,32.84227,-117.30395,32.84678,-117.30380,32.84666,-117.29847,32.84214,-117.29862,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
LJ04,LJ,REF,,32.83906,-117.30760,32.83686,-117.31034,32.84138,-117.31019,32.84125,-117.30485,32.83674,-117.30501,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
LJ05,LJ,REF,,32.83916,-117.30185,32.83697,-117.30459,32.84148,-117.30444,32.84135,-117.29910,32.83684,-117.29926,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
LJ06,LJ,REF,,32.83379,-117.30769,32.83160,-117.31043,32.83611,-117.31028,32.83598,-117.30495,32.83147,-117.30510,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
LJ07,LJ,REF,,32.83372,-117.30194,32.83154,-117.30468,32.83605,-117.30453,32.83592,-117.29920,32.83141,-117.29935,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
LJ08,LJ,REF,,32.82892,-117.30725,32.82673,-117.30999,32.83124,-117.30984,32.83111,-117.30451,32.82660,-117.30466,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
LJ09,LJ,REF,,32.82892,-117.30147,32.82673,-117.30421,32.83124,-117.30406,32.83111,-117.29872,32.82660,-117.29888,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
LJ10,LJ,MPA,,32.81976,-117.30431,32.81757,-117.30705,32.82208,-117.30690,32.82195,-117.30157,32.81744,-117.30172,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
LJ11,LJ,MPA,,32.82025,-117.29798,32.81806,-117.30072,32.82257,-117.30057,32.82244,-117.29524,32.81793,-117.29539,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
LJ12,LJ,MPA,,32.81322,-117.30945,32.81102,-117.31219,32.81554,-117.31204,32.81541,-117.30671,32.81090,-117.30686,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
LJ13,LJ,MPA,,32.81478,-117.30380,32.81259,-117.30654,32.81710,-117.30639,32.81697,-117.30106,32.81246,-117.30122,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
LJ14,LJ,MPA,,32.81455,-117.29829,32.81236,-117.30103,32.81687,-117.30088,32.81674,-117.29555,32.81223,-117.29570,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
LJ15,LJ,MPA,,32.80824,-117.30831,32.80604,-117.31105,32.81055,-117.31090,32.81042,-117.30557,32.80591,-117.30572,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
LJ16,LJ,MPA,,32.80977,-117.30145,32.80758,-117.30419,32.81209,-117.30404,32.81196,-117.29871,32.80745,-117.29887,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
LJ17,LJ,MPA,,32.80835,-117.29583,32.80615,-117.29857,32.81067,-117.29842,32.81054,-117.29309,32.80603,-117.29324,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
LJ18,LJ,MPA,,32.80508,-117.30281,32.80289,-117.30555,32.80740,-117.30540,32.80727,-117.30007,32.80276,-117.30022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
LJ19,LJ,MPA,,32.80335,-117.29592,32.80116,-117.29866,32.80567,-117.29851,32.80554,-117.29318,32.80103,-117.29333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
LJ20,LJ,MPA,,32.80175,-117.29028,32.79956,-117.29302,32.80407,-117.29287,32.80394,-117.28754,32.79943,-117.28769,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
LJMM,LJ,MPA,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
LJRR,LJ,REF,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
PB01,PB,MPA,,35.25190,-120.91060,35.25415,-120.91335,35.25415,-120.90785,35.24965,-120.91335,35.24965,-120.90785,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PB02,PB,MPA,,35.25191,-120.90445,35.25416,-120.90720,35.25416,-120.90170,35.24965,-120.90720,35.24965,-120.90170,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
PB03,PB,MPA,,35.24622,-120.90795,35.24848,-120.91070,35.24848,-120.90520,35.24397,-120.91070,35.24397,-120.90520,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PB04,PB,MPA,,35.24694,-120.90190,35.24919,-120.90465,35.24919,-120.89915,35.24469,-120.90465,35.24469,-120.89915,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
PB05,PB,MPA,,35.24198,-120.90147,35.24424,-120.90422,35.24424,-120.89872,35.23973,-120.90422,35.23973,-120.89872,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
PB06,PB,MPA,,35.23701,-120.89855,35.23927,-120.90130,35.23927,-120.89580,35.23476,-120.90130,35.23476,-120.89580,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PB07,PB,MPA,,35.23709,-120.89249,35.23934,-120.89524,35.23934,-120.88974,35.23484,-120.89524,35.23484,-120.88974,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
PB08,PB,MPA,,35.23210,-120.89255,35.23435,-120.89530,35.23435,-120.88980,35.22984,-120.89530,35.22984,-120.88980,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
PB09,PB,MPA,,35.22881,-120.88649,35.23107,-120.88924,35.23107,-120.88374,35.22656,-120.88924,35.22656,-120.88374,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
PB10,PB,MPA,,35.22430,-120.88057,35.22655,-120.88331,35.22655,-120.87782,35.22204,-120.88331,35.22204,-120.87782,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
PB11,PB,MPA,,35.21830,-120.87610,35.22055,-120.87885,35.22055,-120.87335,35.21605,-120.87885,35.21605,-120.87335,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
PB12,PB,REF,,35.28722,-120.89706,35.28948,-120.89981,35.28948,-120.89432,35.28497,-120.89981,35.28497,-120.89432,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PB13,PB,REF,,35.28289,-120.90457,35.28515,-120.90732,35.28515,-120.90182,35.28064,-120.90732,35.28064,-120.90182,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
PB14,PB,REF,,35.28226,-120.89852,35.28451,-120.90127,35.28451,-120.89578,35.28000,-120.90127,35.28000,-120.89578,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
PB15,PB,REF,,35.27785,-120.90879,35.28011,-120.91154,35.28011,-120.90604,35.27560,-120.91154,35.27560,-120.90604,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
PB16,PB,REF,,35.27729,-120.90257,35.27954,-120.90532,35.27954,-120.89982,35.27503,-120.90532,35.27503,-120.89982,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
PB17,PB,REF,,35.27284,-120.90946,35.27510,-120.91221,35.27510,-120.90671,35.27059,-120.91221,35.27059,-120.90671,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
PB18,PB,REF,,35.27229,-120.90338,35.27454,-120.90613,35.27454,-120.90063,35.27003,-120.90613,35.27003,-120.90063,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
PB19,PB,REF,,35.26784,-120.91410,35.27009,-120.91685,35.27009,-120.91136,35.26559,-120.91685,35.26559,-120.91136,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
PB20,PB,REF,,35.26727,-120.90780,35.26952,-120.91055,35.26952,-120.90506,35.26501,-120.91055,35.26501,-120.90506,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
PB21,PB,REF,,35.26228,-120.91341,35.26453,-120.91616,35.26453,-120.91066,35.26002,-120.91616,35.26002,-120.91066,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
PB22,PB,REF,,35.26223,-120.90708,35.26448,-120.90983,35.26448,-120.90433,35.25998,-120.90983,35.25998,-120.90433,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
PBMM,PB,MPA,,,,,,,,,,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
PBRR,PB,REF,,,,,,,,,,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
PC01,PC,MPA,,34.44753,-120.48434,34.44971,-120.48154,34.44521,-120.48169,34.44534,-120.48713,34.44984,-120.48698,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PC02,PC,MPA,,34.44398,-120.47816,34.44627,-120.48083,34.44619,-120.47539,34.44168,-120.47549,34.44177,-120.48093,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PC03,PC,MPA,,34.43583,-120.46035,34.43814,-120.46300,34.43803,-120.45756,34.43353,-120.45769,34.43364,-120.46313,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PC04,PC,MPA,,34.36289,-120.45453,34.43860,-120.45718,34.43398,-120.45188,34.43848,-120.45175,34.43409,-120.45732,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PC05,PC,MPA,,34.43830,-120.44886,34.44062,-120.45151,34.44050,-120.44607,34.43600,-120.44621,34.43611,-120.45164,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PC06,PC,MPA,,34.43970,-120.44023,34.44187,-120.43740,34.43736,-120.43762,34.43754,-120.44306,34.44205,-120.44284,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PC07,PC,MPA,,34.43954,-120.43416,34.43736,-120.43695,34.44186,-120.43680,34.44173,-120.43136,34.43723,-120.43151,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PC08,PC,MPA,,34.43925,-120.42823,34.43692,-120.42561,34.43707,-120.43104,34.44158,-120.43085,34.44142,-120.42542,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PC09,PC,MPA,,34.44438,-120.43385,34.44658,-120.43106,34.44207,-120.43120,34.44218,-120.43663,34.44669,-120.43650,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PC10,PC,MPA,,34.44418,-120.42818,34.44652,-120.43079,34.44634,-120.42536,34.44202,-120.43101,34.44184,-120.42557,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PC11,PC,MPA,,34.43891,-120.42243,34.44124,-120.42505,34.44108,-120.41961,34.43658,-120.41981,34.43674,-120.42524,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PC12,PC,MPA,,34.44374,-120.42250,34.44610,-120.42508,34.44587,-120.41965,34.44137,-120.41992,34.44160,-120.42536,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
